date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:46:57	52382/52382	---M--	200	added ('OK')	image/svg+xml	etag:W/%2252382-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-condensed-v17-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-condensed-v17-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-700italic.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:57	58088/58088	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2258088-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:57	49988/49988	---M--	200	added ('OK')	application/font-woff2	etag:W/%2249988-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:58	64700/64700	---M--	200	added ('OK')	application/font-woff	etag:W/%2264700-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:58	132100/132100	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22132100-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:58	49675/49675	---M--	200	added ('OK')	image/svg+xml	etag:W/%2249675-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:58	58088/58088	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2258088-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:58	62556/62556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262556-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:58	62556/62556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2262556-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italicd41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:59	53900/53900	---M--	200	added ('OK')	application/font-woff2	etag:W/%2253900-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:59	69568/69568	---M--	200	added ('OK')	application/font-woff	etag:W/%2269568-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:59	135068/135068	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22135068-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:59	56194/56194	---M--	200	added ('OK')	image/svg+xml	etag:W/%2256194-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-100italic.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:46:59	59393/59393	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259393-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:00	59393/59393	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259393-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:00	50812/50812	---M--	200	added ('OK')	application/font-woff2	etag:W/%2250812-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:00	65784/65784	---M--	200	added ('OK')	application/font-woff	etag:W/%2265784-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:00	49248/49248	---M--	200	added ('OK')	image/svg+xml	etag:W/%2249248-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:01	59644/59644	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259644-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:01	59644/59644	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2259644-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regulard41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:01	51116/51116	---M--	200	added ('OK')	application/font-woff2	etag:W/%2251116-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:01	130640/130640	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22130640-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:01	66044/66044	---M--	200	added ('OK')	application/font-woff	etag:W/%2266044-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:02	131916/131916	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22131916-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:02	48974/48974	---M--	200	added ('OK')	image/svg+xml	etag:W/%2248974-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-regular.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:02	64726/64726	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264726-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:02	64726/64726	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264726-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italicd41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:02	55724/55724	---M--	200	added ('OK')	application/font-woff2	etag:W/%2255724-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:03	71248/71248	---M--	200	added ('OK')	application/font-woff	etag:W/%2271248-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:03	134996/134996	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22134996-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:03	54885/54885	---M--	200	added ('OK')	image/svg+xml	etag:W/%2254885-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-300italic.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:03	64104/64104	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264104-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:03	64104/64104	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2264104-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italicd41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:04	54984/54984	---M--	200	added ('OK')	application/font-woff2	etag:W/%2254984-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:04	70252/70252	---M--	200	added ('OK')	application/font-woff	etag:W/%2270252-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:04	133248/133248	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22133248-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:04	54053/54053	---M--	200	added ('OK')	image/svg+xml	etag:W/%2254053-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-italic.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:04	65334/65334	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265334-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:05	65334/65334	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2265334-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italicd41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:05	55912/55912	---M--	200	added ('OK')	application/font-woff2	etag:W/%2255912-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:05	71640/71640	---M--	200	added ('OK')	application/font-woff	etag:W/%2271640-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:05	135908/135908	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22135908-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:06	53825/53825	---M--	200	added ('OK')	image/svg+xml	etag:W/%2253825-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500italic.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:06	60298/60298	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260298-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.eot	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:06	60298/60298	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2260298-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.eot?	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500d41d.eot	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:06	51400/51400	---M--	200	added ('OK')	application/font-woff2	etag:W/%2251400-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.woff2	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.woff2	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:06	66456/66456	---M--	200	added ('OK')	application/font-woff	etag:W/%2266456-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.woff	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.woff	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:07	132100/132100	---M--	200	added ('OK')	application/font-sfnt	etag:W/%22132100-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.ttf	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.ttf	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
08:47:07	48624/48624	---M--	200	added ('OK')	image/svg+xml	etag:W/%2248624-1605779480000%22	https://siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.svg	C:/Users/rigo/Downloads/quechua/curso_quechua/siat.impuestos.gob.bo/consulta/fonts/roboto-v19-vietnamese_latin-ext_greek-ext_cyrillic-ext_latin_cyrillic_greek-500.svg	(from https://siat.impuestos.gob.bo/consulta/javax.faces.resource/theme.css.xhtml?ln=primefaces-admin)
